#timestamp imgname x y z qx qy qz qw
1783518613.093815 pano/1783518613.093815.jpg 3323294.093585 5580894.059121 169.216768 -0.718352 0.038930 -0.087307 0.689081
1783518613.893316 pano/1783518613.893316.jpg 3323294.863089 5580893.751247 169.279407 -0.719991 0.029443 -0.049884 0.691562
1783518615.392380 pano/1783518615.392380.jpg 3323295.459926 5580892.446844 169.270520 -0.595114 0.391983 -0.393043 0.581124
1783518616.991383 pano/1783518616.991383.jpg 3323295.229465 5580891.495403 169.203140 0.360259 -0.590816 0.600722 -0.400352
1783518618.690320 pano/1783518618.690320.jpg 3323294.576131 5580891.143482 169.195102 -0.013319 0.718212 -0.694666 0.037864
1783518620.289322 pano/1783518620.289322.jpg 3323295.250819 5580890.848547 169.201855 -0.664803 0.196211 -0.245881 0.677555
1783518620.988885 pano/1783518620.988885.jpg 3323296.133012 5580891.227345 169.176999 -0.741619 -0.029859 -0.034435 0.669272
1783518621.688449 pano/1783518621.688449.jpg 3323296.844914 5580891.601381 169.304873 -0.675588 -0.226404 0.162169 0.682659
1783518623.287451 pano/1783518623.287451.jpg 3323298.472819 5580891.489370 169.414805 -0.697364 -0.084329 0.013735 0.711606
1783518623.887081 pano/1783518623.887081.jpg 3323299.108161 5580891.336074 169.413135 -0.687695 -0.126919 0.079994 0.710330
1783518625.086328 pano/1783518625.086328.jpg 3323300.135807 5580890.835009 169.354091 -0.721772 0.131445 -0.120635 0.668742
1783518626.985142 pano/1783518626.985142.jpg 3323301.842873 5580889.954439 169.466882 -0.703664 0.011255 -0.016190 0.710259
1783518627.484829 pano/1783518627.484829.jpg 3323302.375240 5580889.863229 169.499095 -0.727340 0.005363 -0.039218 0.685134
1783518628.883956 pano/1783518628.883956.jpg 3323303.799526 5580889.712671 169.518101 -0.713361 0.039784 -0.017129 0.699457
1783518629.883332 pano/1783518629.883332.jpg 3323304.822243 5580889.546932 169.503991 -0.730850 0.010204 0.017916 0.682226
1783518630.482965 pano/1783518630.482965.jpg 3323305.322788 5580889.517398 169.636707 -0.698239 -0.020727 0.014490 0.715418
1783518631.582272 pano/1783518631.582272.jpg 3323306.180676 5580889.488229 169.713261 -0.706165 -0.026167 -0.005533 0.707542
1783518633.381148 pano/1783518633.381148.jpg 3323306.735296 5580888.648378 169.683713 0.492549 -0.514161 0.515962 -0.476253
1783518634.580400 pano/1783518634.580400.jpg 3323306.768218 5580887.552686 169.583347 0.471251 -0.513701 0.551703 -0.457884
1783518635.679714 pano/1783518635.679714.jpg 3323306.941238 5580886.209518 169.346648 0.571280 -0.467011 0.454502 -0.498965
1783518637.078840 pano/1783518637.078840.jpg 3323306.501033 5580884.681723 169.084590 -0.342958 0.630022 -0.589090 0.372055
1783518637.878342 pano/1783518637.878342.jpg 3323306.085077 5580883.923803 169.048295 -0.236811 0.682956 -0.631452 0.280641
1783518638.477968 pano/1783518638.477968.jpg 3323305.728483 5580883.408821 169.176319 0.185235 -0.667378 0.679239 -0.242754
1783518639.977031 pano/1783518639.977031.jpg 3323304.608325 5580882.636599 169.181612 -0.061157 0.711066 -0.693302 0.099889
1783518640.476719 pano/1783518640.476719.jpg 3323304.189210 5580882.361877 169.061115 -0.000358 0.721602 -0.691904 0.023644
1783518641.476095 pano/1783518641.476095.jpg 3323303.396851 5580881.769706 168.939124 0.065949 0.732262 -0.676716 -0.038712
1783518642.475472 pano/1783518642.475472.jpg 3323302.564335 5580881.297706 169.143533 -0.161962 -0.679461 0.705627 0.119131
1783518644.174411 pano/1783518644.174411.jpg 3323301.379532 5580881.468153 169.104746 -0.336533 -0.615793 0.650983 0.289421
1783518644.973912 pano/1783518644.973912.jpg 3323300.949737 5580882.105273 169.113363 0.356385 0.633196 -0.606696 -0.322449
1783518645.673475 pano/1783518645.673475.jpg 3323300.569382 5580882.779958 169.096303 -0.340143 -0.618353 0.621219 0.340630
1783518646.772791 pano/1783518646.772791.jpg 3323299.994056 5580883.810716 169.159205 -0.350348 -0.592152 0.653554 0.315404
1783518647.572290 pano/1783518647.572290.jpg 3323299.576189 5580884.437069 169.162399 0.300135 0.680780 -0.624683 -0.237126
1783518649.071354 pano/1783518649.071354.jpg 3323298.068127 5580885.170800 169.092375 0.168209 0.705635 -0.667237 -0.169054
1783518651.269981 pano/1783518651.269981.jpg 3323296.145103 5580885.801301 168.987154 -0.363864 -0.600653 0.621345 0.347490
1783518653.368671 pano/1783518653.368671.jpg 3323295.040229 5580887.388881 168.991990 0.329525 0.654294 -0.623650 -0.272714
1783518655.267485 pano/1783518655.267485.jpg 3323293.093307 5580887.874930 168.896129 0.059013 0.715696 -0.695135 -0.032944
1783518656.666612 pano/1783518656.666612.jpg 3323291.725691 5580887.975258 168.826573 0.165638 0.710183 -0.649879 -0.214153
1783518657.765925 pano/1783518657.765925.jpg 3323290.737903 5580887.676239 168.789702 -0.203891 0.691224 -0.671344 0.173015
1783518658.865239 pano/1783518658.865239.jpg 3323289.732367 5580887.144369 168.764784 -0.136610 0.724705 -0.672705 0.060072
1783518659.964569 pano/1783518659.964569.jpg 3323288.593446 5580886.973903 168.725857 0.119281 0.698223 -0.681768 -0.182890
1783518661.163804 pano/1783518661.163804.jpg 3323287.524510 5580887.576323 168.641823 -0.387298 -0.580624 0.601399 0.388839
1783518661.663492 pano/1783518661.663492.jpg 3323287.237812 5580888.017018 168.661703 0.409908 0.595241 -0.593892 -0.353491
1783518663.262494 pano/1783518663.262494.jpg 3323286.059700 5580888.966263 168.785541 0.387126 0.618204 -0.560186 -0.392619
1783518664.361809 pano/1783518664.361809.jpg 3323285.162557 5580889.296043 168.744792 0.399611 0.572194 -0.542792 -0.467207
1783518666.260626 pano/1783518666.260626.jpg 3323284.710172 5580890.509024 168.799235 -0.536994 -0.448340 0.455193 0.550843
1783518666.860250 pano/1783518666.860250.jpg 3323284.703569 5580891.156554 168.806820 -0.570357 -0.416058 0.421527 0.569125
1783518667.659752 pano/1783518667.659752.jpg 3323284.856449 5580892.127598 168.779491 -0.522525 -0.501148 0.474699 0.500479
1783518669.158816 pano/1783518669.158816.jpg 3323284.008739 5580893.544804 168.768865 0.193190 0.718605 -0.646846 -0.166961
1783518670.158197 pano/1783518670.158197.jpg 3323282.991741 5580894.011495 168.752710 0.097148 0.714909 -0.688469 -0.074006
1783518671.157599 pano/1783518671.157599.jpg 3323282.132301 5580894.305624 168.733647 0.155600 0.696231 -0.690772 -0.117833
1783518672.356823 pano/1783518672.356823.jpg 3323281.027112 5580894.980368 168.669870 0.173126 0.700526 -0.680137 -0.129246
1783518673.156324 pano/1783518673.156324.jpg 3323280.394610 5580895.509560 168.684688 0.107006 0.724181 -0.680184 -0.038236
1783518673.855889 pano/1783518673.855889.jpg 3323279.775486 5580895.808733 168.701852 0.029754 0.740925 -0.670140 0.032514
1783518675.055140 pano/1783518675.055140.jpg 3323278.744953 5580895.550948 168.629271 -0.235625 0.704557 -0.635442 0.210460
1783518676.354329 pano/1783518676.354329.jpg 3323278.268554 5580894.280009 168.587478 -0.498688 0.536964 -0.507011 0.453783
1783518677.153830 pano/1783518677.153830.jpg 3323278.230945 5580893.441873 168.576517 0.513770 -0.505385 0.485413 -0.494975
1783518677.853395 pano/1783518677.853395.jpg 3323278.128165 5580892.745782 168.579730 -0.507365 0.555941 -0.512711 0.413084
1783518679.352459 pano/1783518679.352459.jpg 3323278.153298 5580891.090951 168.645625 0.514656 -0.509904 0.499830 -0.474655
1783518680.052026 pano/1783518680.052026.jpg 3323278.199460 5580890.303064 168.637517 -0.529624 0.465754 -0.464073 0.535917
1783518681.251274 pano/1783518681.251274.jpg 3323278.306976 5580889.078028 168.644036 0.547104 -0.477724 0.476810 -0.495084
1783518683.250026 pano/1783518683.250026.jpg 3323277.955742 5580887.000637 168.640057 -0.583621 0.421173 -0.356305 0.595857
1783518684.149465 pano/1783518684.149465.jpg 3323277.880035 5580886.188656 168.701841 -0.627641 0.377613 -0.309520 0.606360
1783518686.248157 pano/1783518686.248157.jpg 3323278.816329 5580884.494175 168.697477 -0.737675 0.080410 -0.055235 0.668071
1783518686.847783 pano/1783518686.847783.jpg 3323279.415338 5580884.344275 168.709054 -0.726468 0.063747 -0.042055 0.682944
1783518688.146975 pano/1783518688.146975.jpg 3323280.441467 5580883.947267 168.697885 -0.684891 0.203287 -0.171537 0.678361
1783518689.046413 pano/1783518689.046413.jpg 3323281.186808 5580883.476104 168.688109 -0.655633 0.234978 -0.232854 0.678756
1783518690.145728 pano/1783518690.145728.jpg 3323282.162165 5580883.329367 168.665405 -0.726382 -0.001692 0.010171 0.687214
1783518692.244419 pano/1783518692.244419.jpg 3323284.456654 5580883.031107 168.740780 -0.679319 0.189977 -0.240645 0.666726
1783518694.043296 pano/1783518694.043296.jpg 3323285.440805 5580881.360757 168.736032 -0.599410 0.410841 -0.446404 0.522150
1783518695.442424 pano/1783518695.442424.jpg 3323285.697577 5580879.833123 168.669539 -0.615581 0.371046 -0.354328 0.598194
1783518696.941488 pano/1783518696.941488.jpg 3323286.543357 5580878.372905 168.851288 -0.738342 0.150247 -0.122836 0.645902
1783518697.641053 pano/1783518697.641053.jpg 3323287.027918 5580877.798721 168.890589 -0.722873 0.082950 -0.059134 0.683431
1783518699.140118 pano/1783518699.140118.jpg 3323288.358072 5580877.034037 168.859146 -0.724323 0.070341 -0.063622 0.682906
1783518699.839681 pano/1783518699.839681.jpg 3323288.990928 5580876.673298 168.893840 -0.710548 0.156485 -0.151205 0.669157
1783518700.739120 pano/1783518700.739120.jpg 3323289.856313 5580876.128350 168.892477 -0.718377 0.101253 -0.146840 0.672399
1783518701.838435 pano/1783518701.838435.jpg 3323290.651606 5580875.153334 168.895984 -0.662347 0.277130 -0.289273 0.633101
1783518703.137625 pano/1783518703.137625.jpg 3323291.301185 5580873.894062 168.866136 -0.565652 0.423724 -0.449833 0.546027
1783518704.336877 pano/1783518704.336877.jpg 3323291.560538 5580872.640449 168.839130 0.416216 -0.564103 0.586856 -0.405157
1783518705.736004 pano/1783518705.736004.jpg 3323291.173721 5580871.106698 168.846580 -0.356991 0.612508 -0.603630 0.364722
1783518707.135132 pano/1783518707.135132.jpg 3323290.614167 5580869.621097 168.829841 -0.371439 0.632387 -0.586673 0.343415
1783518708.734133 pano/1783518708.734133.jpg 3323289.740276 5580867.998003 168.892481 -0.358084 0.625240 -0.573149 0.390322
1783518710.133261 pano/1783518710.133261.jpg 3323288.559569 5580867.643763 168.940871 -0.016177 0.714974 -0.698916 0.008151
1783518710.732887 pano/1783518710.732887.jpg 3323287.898616 5580867.557241 168.931021 0.062965 0.710190 -0.697834 -0.068510
1783518711.832201 pano/1783518711.832201.jpg 3323286.476377 5580867.460282 168.938855 0.058494 0.725863 -0.682157 -0.066056
1783518713.031458 pano/1783518713.031458.jpg 3323285.284522 5580867.147152 168.975844 0.211116 -0.668806 0.678198 -0.219492
1783518713.830955 pano/1783518713.830955.jpg 3323284.770977 5580866.595603 168.973896 0.442410 -0.507489 0.600861 -0.430922
1783518715.230083 pano/1783518715.230083.jpg 3323283.195430 5580866.494140 168.895220 -0.086538 0.733680 -0.672909 0.037669
1783518715.729776 pano/1783518715.729776.jpg 3323282.633735 5580866.690288 168.910740 -0.030609 0.755589 -0.654330 0.000475
1783518716.829085 pano/1783518716.829085.jpg 3323281.405365 5580866.734874 168.854557 -0.225665 0.727892 -0.620327 0.185586
1783518717.528648 pano/1783518717.528648.jpg 3323280.771054 5580866.248480 168.834771 -0.379426 0.641138 -0.604200 0.282702
1783518719.127664 pano/1783518719.127664.jpg 3323280.334119 5580864.467534 168.829732 -0.497155 0.538702 -0.486234 0.475619
1783518721.326280 pano/1783518721.326280.jpg 3323280.381262 5580862.327185 168.853988 -0.466972 0.534217 -0.526952 0.467836
1783518721.925907 pano/1783518721.925907.jpg 3323280.372302 5580861.794564 168.942468 0.470704 -0.526631 0.534289 -0.464363
1783518723.225096 pano/1783518723.225096.jpg 3323280.654788 5580860.368238 168.862109 0.450396 -0.516371 0.594644 -0.420599
1783518725.323787 pano/1783518725.323787.jpg 3323279.460410 5580859.418627 168.514636 0.000683 0.728962 -0.683986 -0.027872
1783518725.923414 pano/1783518725.923414.jpg 3323278.922723 5580859.813602 168.665900 0.103312 0.708186 -0.690110 -0.107458
1783518727.122669 pano/1783518727.122669.jpg 3323277.973468 5580860.922661 168.787549 0.205473 0.706601 -0.653555 -0.177092
1783518727.922171 pano/1783518727.922171.jpg 3323277.440853 5580861.653451 168.754969 0.288917 0.663088 -0.610113 -0.323424
1783518729.121422 pano/1783518729.121422.jpg 3323277.182722 5580863.043861 168.576024 0.464548 0.562649 -0.528287 -0.434205
1783518729.820986 pano/1783518729.820986.jpg 3323277.032039 5580863.971159 168.652830 0.398990 0.600090 -0.539191 -0.435858
1783518731.120175 pano/1783518731.120175.jpg 3323276.665574 5580865.705808 168.704850 0.368476 0.625941 -0.528143 -0.439874
1783518732.219490 pano/1783518732.219490.jpg 3323275.835820 5580867.131869 168.673857 0.248972 0.703781 -0.600535 -0.286467
1783518734.218244 pano/1783518734.218244.jpg 3323273.446294 5580868.409935 168.708354 -0.031819 0.729755 -0.682859 0.012183
1783518735.617373 pano/1783518735.617373.jpg 3323271.882471 5580869.262256 168.610392 0.042740 0.726881 -0.682244 -0.066029
1783518737.316313 pano/1783518737.316313.jpg 3323270.257480 5580870.795773 168.664396 0.125420 0.734901 -0.650800 -0.143699
1783518738.415627 pano/1783518738.415627.jpg 3323269.274241 5580871.872230 168.578409 0.119862 0.741150 -0.649306 -0.121371
1783518739.614880 pano/1783518739.614880.jpg 3323267.901539 5580872.634844 168.575627 0.078233 0.721138 -0.675629 -0.131773
1783518741.014007 pano/1783518741.014007.jpg 3323266.156357 5580873.221098 168.542633 0.207734 0.689278 -0.657295 -0.222948
1783518741.713571 pano/1783518741.713571.jpg 3323265.207826 5580873.347361 168.528257 0.175002 0.713227 -0.651685 -0.189708
1783518742.912827 pano/1783518742.912827.jpg 3323263.564465 5580873.340178 168.464358 0.138745 0.710996 -0.670703 -0.159350
1783518743.712325 pano/1783518743.712325.jpg 3323262.500756 5580873.387560 168.439708 0.180702 0.689991 -0.666258 -0.217621
1783518744.911577 pano/1783518744.911577.jpg 3323261.067020 5580873.694294 168.442013 0.283939 0.658977 -0.634398 -0.287520
1783518745.811016 pano/1783518745.811016.jpg 3323260.009858 5580874.144189 168.295466 0.329086 0.636625 -0.624714 -0.310069
1783518746.510581 pano/1783518746.510581.jpg 3323259.257733 5580874.756934 168.162732 0.298180 0.651069 -0.605773 -0.346753
1783518747.509958 pano/1783518747.509958.jpg 3323258.352399 5580875.702460 168.133263 0.307562 0.642436 -0.602133 -0.360717
1783518749.308840 pano/1783518749.308840.jpg 3323257.552357 5580876.481914 167.211221 -0.022159 0.710341 -0.696517 0.098941
1783518754.705471 pano/1783518754.705471.jpg 3323257.609891 5580876.478942 167.132911 -0.025212 0.719251 -0.692441 0.050664
1783518758.303229 pano/1783518758.303229.jpg 3323256.518158 5580876.197933 167.937694 0.017267 0.726350 -0.685653 0.044690
1783518760.202046 pano/1783518760.202046.jpg 3323255.011793 5580874.175009 167.838603 -0.582905 0.418275 -0.405462 0.566452
1783518761.001554 pano/1783518761.001554.jpg 3323255.182360 5580873.019295 167.856050 -0.625771 0.359710 -0.333067 0.606701
1783518762.000925 pano/1783518762.000925.jpg 3323255.633420 5580871.521197 167.804506 -0.636199 0.310086 -0.328388 0.625506
1783518762.600552 pano/1783518762.600552.jpg 3323255.983432 5580870.674267 167.787297 -0.654139 0.314511 -0.308443 0.614856
1783518763.400055 pano/1783518763.400055.jpg 3323256.540632 5580869.536498 167.716525 -0.665163 0.207837 -0.279906 0.660314
1783518765.198932 pano/1783518765.198932.jpg 3323258.116538 5580867.227557 167.728901 -0.699632 0.154817 -0.187818 0.671767
1783518765.898495 pano/1783518765.898495.jpg 3323258.830704 5580866.536627 167.766647 -0.684666 0.188012 -0.229325 0.665803
1783518767.297624 pano/1783518767.297624.jpg 3323260.199901 5580865.050832 167.837880 -0.722988 0.022986 -0.099111 0.683328
1783518767.697374 pano/1783518767.697374.jpg 3323260.576150 5580864.664395 167.834681 -0.727794 -0.040038 -0.062549 0.681763
1783518768.496875 pano/1783518768.496875.jpg 3323261.182472 5580863.754498 167.870998 -0.724365 -0.063443 -0.009083 0.686431
1783518770.295754 pano/1783518770.295754.jpg 3323262.612180 5580861.568785 167.784778 -0.717629 0.117843 -0.197566 0.657336
1783518770.795442 pano/1783518770.795442.jpg 3323262.959235 5580860.912864 167.756422 -0.706939 0.152906 -0.200428 0.660822
1783518771.794819 pano/1783518771.794819.jpg 3323263.628131 5580859.564307 167.779008 -0.653624 0.229115 -0.237770 0.680990
1783518773.293886 pano/1783518773.293886.jpg 3323264.926572 5580857.731684 167.814219 -0.680533 0.227407 -0.231472 0.656948
1783518774.093387 pano/1783518774.093387.jpg 3323265.732206 5580856.837625 167.831884 -0.676351 0.202793 -0.252380 0.661610
1783518775.192701 pano/1783518775.192701.jpg 3323266.815558 5580855.670335 167.850823 -0.699007 0.157988 -0.226630 0.659597
1783518776.292017 pano/1783518776.292017.jpg 3323268.129504 5580854.596333 167.918824 -0.696175 0.178511 -0.217622 0.660390
1783518777.091518 pano/1783518777.091518.jpg 3323269.016590 5580853.799507 167.983501 -0.668043 0.198390 -0.206961 0.686678
1783518778.090895 pano/1783518778.090895.jpg 3323270.057133 5580852.859267 168.050371 -0.706432 0.174421 -0.195201 0.657592
1783518779.290147 pano/1783518779.290147.jpg 3323271.446015 5580851.934393 168.115759 -0.685387 0.177874 -0.199250 0.677425
1783518780.589336 pano/1783518780.589336.jpg 3323273.063380 5580851.113133 168.185043 -0.692602 0.149897 -0.208481 0.674069
1783518781.488775 pano/1783518781.488775.jpg 3323274.177237 5580850.454401 168.277046 -0.695205 0.135766 -0.175207 0.683784
1783518782.987843 pano/1783518782.987843.jpg 3323276.141935 5580849.664954 168.375890 -0.701823 0.012441 -0.046791 0.710704
1783518784.187093 pano/1783518784.187093.jpg 3323277.690731 5580849.316432 168.607637 -0.697685 -0.176509 0.075113 0.690245
1783518784.986596 pano/1783518784.986596.jpg 3323278.645836 5580849.130046 168.686199 -0.653482 -0.299633 0.191181 0.668305
1783518785.586221 pano/1783518785.586221.jpg 3323279.325902 5580848.879695 168.750141 -0.672375 -0.249304 0.123731 0.685893
1783518786.485663 pano/1783518786.485663.jpg 3323280.165479 5580848.374416 168.813252 -0.685747 -0.300974 0.172260 0.639916
1783518787.485037 pano/1783518787.485037.jpg 3323280.937938 5580847.329778 168.814850 -0.769392 -0.058362 -0.070698 0.632164
1783518789.283916 pano/1783518789.283916.jpg 3323282.606562 5580845.684300 168.632731 -0.646270 0.162657 -0.291310 0.686307
1783518790.483169 pano/1783518790.483169.jpg 3323283.973556 5580844.916393 168.648561 -0.623453 0.222380 -0.338009 0.669031
1783518791.882297 pano/1783518791.882297.jpg 3323285.464561 5580843.648412 168.706443 -0.630007 0.229983 -0.375663 0.639591
1783518792.981613 pano/1783518792.981613.jpg 3323286.367564 5580842.474521 168.771277 -0.605010 0.334997 -0.396241 0.603931
1783518793.381363 pano/1783518793.381363.jpg 3323286.668323 5580842.061994 168.817877 -0.596697 0.362075 -0.406134 0.589839
1783518794.580615 pano/1783518794.580615.jpg 3323287.375251 5580840.523030 168.688093 -0.586616 0.345818 -0.477901 0.554890
1783518796.179619 pano/1783518796.179619.jpg 3323287.707083 5580839.694606 167.900957 -0.621919 0.352431 -0.374863 0.590327
1783518801.176505 pano/1783518801.176505.jpg 3323287.724196 5580839.671697 167.885735 -0.618043 0.353683 -0.385938 0.586501
1783518805.273954 pano/1783518805.273954.jpg 3323289.138880 5580841.779516 168.768044 -0.655898 -0.281689 0.280932 0.641504
1783518806.173392 pano/1783518806.173392.jpg 3323289.798306 5580842.958361 168.839354 -0.573811 -0.366157 0.351422 0.642785
1783518808.172146 pano/1783518808.172146.jpg 3323290.131206 5580845.073277 169.083776 -0.557185 -0.454306 0.453987 0.526352
1783518808.971648 pano/1783518808.971648.jpg 3323290.117561 5580845.848066 169.109206 -0.568149 -0.464899 0.436115 0.520460
1783518811.170278 pano/1783518811.170278.jpg 3323291.072351 5580847.396707 168.463436 -0.653868 -0.236426 0.248730 0.674309
1783518812.269592 pano/1783518812.269592.jpg 3323292.271950 5580848.088990 168.890515 -0.669016 -0.216109 0.268494 0.658502
1783518813.069094 pano/1783518813.069094.jpg 3323293.160679 5580848.623445 169.098163 -0.643375 -0.320265 0.327115 0.613592
1783518814.268346 pano/1783518814.268346.jpg 3323294.178261 5580849.814813 169.070732 -0.611543 -0.398182 0.366371 0.577268
1783518815.567537 pano/1783518815.567537.jpg 3323294.666493 5580850.691460 169.012834 -0.588054 -0.437862 0.429174 0.527521
1783518817.066611 pano/1783518817.066611.jpg 3323294.907000 5580851.322650 168.955991 0.511471 0.510250 -0.485079 -0.492688
1783518818.365793 pano/1783518818.365793.jpg 3323295.126754 5580851.850570 168.712012 -0.561199 -0.476198 0.421995 0.529350
1783518819.365170 pano/1783518819.365170.jpg 3323295.623426 5580852.837601 168.740013 -0.562037 -0.472090 0.441864 0.515754
1783518820.864237 pano/1783518820.864237.jpg 3323296.035774 5580854.384135 168.885070 -0.589615 -0.408427 0.404642 0.567280
1783518821.563799 pano/1783518821.563799.jpg 3323296.315525 5580855.083009 168.816696 -0.629355 -0.324842 0.339961 0.618722
1783518823.162803 pano/1783518823.162803.jpg 3323297.479661 5580856.879700 168.618779 -0.658055 -0.336174 0.270449 0.617096
1783518824.561931 pano/1783518824.561931.jpg 3323298.372075 5580858.309741 168.686215 -0.705453 -0.151936 0.180427 0.668355
1783518825.861122 pano/1783518825.861122.jpg 3323298.541692 5580859.745060 168.784016 -0.600500 -0.429123 0.374070 0.561538
1783518826.960439 pano/1783518826.960439.jpg 3323298.914918 5580860.604068 168.769731 -0.609311 -0.405690 0.414674 0.540557
1783518828.259628 pano/1783518828.259628.jpg 3323299.639484 5580861.752316 168.867120 -0.617656 -0.373725 0.348595 0.597756
1783518828.859254 pano/1783518828.859254.jpg 3323299.986494 5580862.158755 168.910464 -0.636883 -0.323661 0.319389 0.622587
1783518829.658754 pano/1783518829.658754.jpg 3323300.541114 5580862.683054 168.885187 -0.617845 -0.356449 0.349720 0.607378
1783518830.858007 pano/1783518830.858007.jpg 3323301.738472 5580863.339479 168.708913 -0.680758 -0.252624 0.258408 0.637162
1783518831.457635 pano/1783518831.457635.jpg 3323302.249224 5580863.750941 168.892635 -0.708121 -0.262410 0.237872 0.610837
1783518832.856763 pano/1783518832.856763.jpg 3323303.402374 5580865.085890 168.994825 -0.682017 -0.267999 0.259890 0.628877
1783518833.656267 pano/1783518833.656267.jpg 3323304.106131 5580865.639571 169.031543 -0.658393 -0.307801 0.296038 0.619789
1783518835.055402 pano/1783518835.055402.jpg 3323304.875009 5580867.070206 169.076287 -0.578088 -0.442702 0.406610 0.551814
1783518835.854894 pano/1783518835.854894.jpg 3323305.150858 5580867.983494 169.096474 -0.586953 -0.436945 0.373831 0.569926
1783518836.754344 pano/1783518836.754344.jpg 3323305.448892 5580869.039380 169.124827 -0.616522 -0.373367 0.339429 0.604389
1783518838.153462 pano/1783518838.153462.jpg 3323305.820064 5580870.585312 169.091504 -0.636611 -0.328854 0.325651 0.616873
1783518839.452652 pano/1783518839.452652.jpg 3323306.527656 5580871.982096 168.990018 -0.656306 -0.270527 0.273556 0.649034
1783518840.851780 pano/1783518840.851780.jpg 3323307.301325 5580873.242758 169.150089 -0.598600 -0.361079 0.329971 0.634365
1783518842.150969 pano/1783518842.150969.jpg 3323307.962226 5580874.588739 169.144051 -0.639603 -0.315952 0.296111 0.635138
1783518842.950473 pano/1783518842.950473.jpg 3323308.495515 5580875.325046 169.175088 -0.629696 -0.338334 0.327378 0.617929
1783518844.249663 pano/1783518844.249663.jpg 3323309.372550 5580876.625268 169.182086 -0.617799 -0.376618 0.334433 0.603852
1783518844.749352 pano/1783518844.749352.jpg 3323309.699164 5580877.111656 169.100038 -0.641804 -0.326111 0.295907 0.627836
1783518845.648791 pano/1783518845.648791.jpg 3323310.435081 5580877.920032 168.928712 -0.652849 -0.295597 0.298087 0.630519
1783518846.947983 pano/1783518846.947983.jpg 3323311.295596 5580879.019031 168.998284 -0.660127 -0.248011 0.320698 0.632357
1783518847.747486 pano/1783518847.747486.jpg 3323311.788121 5580879.593258 169.229825 -0.642267 -0.230006 0.294262 0.669328
1783518848.946740 pano/1783518848.946740.jpg 3323312.437490 5580880.461136 169.411714 -0.580211 -0.393845 0.372609 0.607786
1783518850.245929 pano/1783518850.245929.jpg 3323312.468998 5580881.296566 169.365708 -0.567082 -0.461353 0.447243 0.515310
1783518851.345245 pano/1783518851.345245.jpg 3323312.186198 5580881.994100 169.073341 -0.658785 -0.308869 0.393058 0.562235
1783518852.744378 pano/1783518852.744378.jpg 3323312.796440 5580882.496086 168.988345 -0.743282 -0.012712 0.004741 0.668841
1783518854.543254 pano/1783518854.543254.jpg 3323314.024349 5580882.705214 169.067783 -0.705142 -0.232023 0.233908 0.627875
1783518855.942383 pano/1783518855.942383.jpg 3323314.408073 5580883.818268 169.250364 -0.471236 -0.531087 0.569814 0.413757
1783518857.041699 pano/1783518857.041699.jpg 3323314.471668 5580884.362847 169.263770 0.261651 0.690438 -0.625621 -0.251855
1783518857.741262 pano/1783518857.741262.jpg 3323313.902476 5580884.854606 169.001038 0.243647 0.694780 -0.647985 -0.195019
1783518858.640702 pano/1783518858.640702.jpg 3323313.198175 5580885.417704 169.007358 0.143003 0.709730 -0.656072 -0.213078
1783518859.640084 pano/1783518859.640084.jpg 3323312.764950 5580885.686543 169.086010 0.193246 0.693881 -0.630431 -0.289383
1783518860.839332 pano/1783518860.839332.jpg 3323312.349700 5580886.102155 169.112590 0.276122 0.701638 -0.603817 -0.258584
1783518862.638213 pano/1783518862.638213.jpg 3323311.536401 5580886.543958 169.382409 -0.351116 -0.626291 0.630139 0.295636
1783518863.837465 pano/1783518863.837465.jpg 3323310.816083 5580887.048934 169.346428 0.279771 0.695638 -0.641979 -0.160245
1783518864.936781 pano/1783518864.936781.jpg 3323310.088081 5580887.857950 169.369345 0.290571 0.660721 -0.636831 -0.271038
1783518866.835596 pano/1783518866.835596.jpg 3323309.532428 5580889.486247 169.569783 0.286332 0.678501 -0.629072 -0.248835
1783518867.535162 pano/1783518867.535162.jpg 3323309.248766 5580890.071744 169.583492 0.327006 0.651789 -0.626389 -0.275455
1783518868.834354 pano/1783518868.834354.jpg 3323308.425996 5580891.129478 169.637135 -0.284381 -0.645204 0.666112 0.243175
1783518870.033604 pano/1783518870.033604.jpg 3323307.485653 5580891.932127 169.679513 0.208628 0.699016 -0.654527 -0.198611
1783518870.933044 pano/1783518870.933044.jpg 3323306.861688 5580892.425896 169.839060 0.121722 0.716459 -0.680728 -0.092086
1783518872.931798 pano/1783518872.931798.jpg 3323305.229337 5580891.988026 169.860227 0.092435 -0.700660 0.703805 -0.072035
1783518874.230989 pano/1783518874.230989.jpg 3323304.503010 5580891.617077 169.727278 -0.101347 0.718086 -0.678484 0.117226
1783518875.430242 pano/1783518875.430242.jpg 3323304.414276 5580890.663805 169.592135 0.263893 -0.652078 0.659393 -0.265246
1783518876.829370 pano/1783518876.829370.jpg 3323303.571772 5580890.105923 169.543311 -0.031582 -0.704437 0.705578 -0.070217
1783518877.329059 pano/1783518877.329059.jpg 3323303.092451 5580890.036941 169.485082 -0.044611 -0.693836 0.715998 0.062829
1783518878.428374 pano/1783518878.428374.jpg 3323302.067497 5580890.188136 169.476333 0.203445 0.681966 -0.674816 -0.195338
1783518879.627627 pano/1783518879.627627.jpg 3323301.325361 5580890.309950 169.398872 0.410225 0.552577 -0.543499 -0.480607
